order_id,date,product_name,category,flavor,channel,region,units_sold,price_per_unit,cost_per_unit,discount_pct,revenue,total_cost,profit
PF-103426,2024-11-20,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,South,3,42.99,18.5,0.0,128.97,55.5,73.47
PF-103427,2025-06-18,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,Midwest,2,41.99,17.8,0.0,83.98,35.6,48.38
PF-103428,2025-11-29,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,West,2,42.99,18.5,0.15,73.08,37.0,36.08
PF-103429,2025-01-30,PulseFuel Mango Pump,Pump Formula,Mango,Retail,South,7,39.99,16.25,0.03,271.53,113.75,157.78
PF-103430,2025-12-07,PulseFuel Variety Sample Pack,Sample Pack,Variety,Website,South,3,14.99,5.25,0.15,38.22,15.75,22.47
PF-103431,2024-10-26,PulseFuel Mango Pump,Pump Formula,Mango,Website,Northeast,5,39.99,16.25,0.1,179.95,81.25,98.7
PF-103432,2025-06-11,PulseFuel Variety Sample Pack,Sample Pack,Variety,Amazon,West,2,14.99,5.25,0.05,28.48,10.5,17.98
PF-103433,2024-08-02,PulseFuel Variety Sample Pack,Sample Pack,Variety,Website,Northeast,2,14.99,5.25,0.05,28.48,10.5,17.98
PF-103434,2025-12-25,PulseFuel Mango Pump,Pump Formula,Mango,Retail,Midwest,4,39.99,16.25,0.0,159.96,65.0,94.96
PF-103435,2024-03-05,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,West,3,42.99,18.5,0.1,116.07,55.5,60.57
PF-103436,2024-01-08,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,Northeast,3,39.99,16.25,0.1,107.97,48.75,59.22
PF-103437,2024-01-09,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,South,3,24.99,9.5,0.05,71.22,28.5,42.72
PF-103438,2024-06-12,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,South,2,41.99,17.8,0.1,75.58,35.6,39.98
PF-103439,2024-06-18,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Midwest,2,38.99,15.9,0.15,66.28,31.8,34.48
PF-103440,2024-06-30,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,South,1,38.99,15.9,0.03,37.82,15.9,21.92
PF-103441,2024-09-23,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Midwest,4,38.99,15.9,0.15,132.57,63.6,68.97
PF-103442,2024-05-18,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,West,6,41.99,17.8,0.03,244.38,106.8,137.58
PF-103443,2024-05-25,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,West,2,39.99,16.25,0.1,71.98,32.5,39.48
PF-103444,2025-04-09,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,South,4,43.99,19.1,0.0,175.96,76.4,99.56
PF-103445,2025-02-05,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,Midwest,1,42.99,18.5,0.0,42.99,18.5,24.49
PF-103446,2025-10-22,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Midwest,4,43.99,19.1,0.05,167.16,76.4,90.76
PF-103447,2025-03-29,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Amazon,West,2,38.99,15.9,0.1,70.18,31.8,38.38
PF-103448,2025-08-19,PulseFuel Variety Sample Pack,Sample Pack,Variety,Retail,West,3,14.99,5.25,0.03,43.62,15.75,27.87
PF-103449,2024-07-05,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,Midwest,5,42.99,18.5,0.1,193.46,92.5,100.96
PF-103450,2024-08-07,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,West,3,38.99,15.9,0.05,111.12,47.7,63.42
PF-103451,2025-03-13,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Amazon,Midwest,2,38.99,15.9,0.1,70.18,31.8,38.38
PF-103452,2024-11-06,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,Northeast,2,41.99,17.8,0.0,83.98,35.6,48.38
PF-103453,2024-11-28,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,South,3,39.99,16.25,0.1,107.97,48.75,59.22
PF-103454,2025-07-07,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,South,2,41.99,17.8,0.05,79.78,35.6,44.18
PF-103455,2024-05-05,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,Midwest,4,43.99,19.1,0.05,167.16,76.4,90.76
PF-103456,2024-08-12,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,South,3,42.99,18.5,0.0,128.97,55.5,73.47
PF-103457,2025-08-07,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,Midwest,4,41.99,17.8,0.03,162.92,71.2,91.72
PF-103458,2025-09-17,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,West,6,38.99,15.9,0.15,198.85,95.4,103.45
PF-103459,2024-01-03,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Northeast,4,42.99,18.5,0.0,171.96,74.0,97.96
PF-103460,2024-12-05,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,South,3,41.99,17.8,0.05,119.67,53.4,66.27
PF-103461,2025-05-24,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Midwest,2,38.99,15.9,0.1,70.18,31.8,38.38
PF-103462,2024-05-21,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,West,6,39.99,16.25,0.0,239.94,97.5,142.44
PF-103463,2024-05-13,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,West,4,42.99,18.5,0.0,171.96,74.0,97.96
PF-103464,2024-05-17,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,West,4,38.99,15.9,0.0,155.96,63.6,92.36
PF-103465,2025-07-15,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Northeast,1,42.99,18.5,0.15,36.54,18.5,18.04
PF-103466,2025-09-13,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,South,2,24.99,9.5,0.1,44.98,19.0,25.98
PF-103467,2025-06-02,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,Midwest,2,24.99,9.5,0.1,44.98,19.0,25.98
PF-103468,2025-11-14,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Midwest,2,43.99,19.1,0.15,74.78,38.2,36.58
PF-103469,2024-03-03,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,West,3,38.99,15.9,0.0,116.97,47.7,69.27
PF-103470,2024-07-25,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,Northeast,5,42.99,18.5,0.03,208.5,92.5,116.0
PF-103471,2025-10-22,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,West,4,42.99,18.5,0.05,163.36,74.0,89.36
PF-103472,2024-04-22,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,West,5,43.99,19.1,0.05,208.95,95.5,113.45
PF-103473,2025-08-07,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Retail,Northeast,4,24.99,9.5,0.0,99.96,38.0,61.96
PF-103474,2025-10-20,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,Midwest,2,39.99,16.25,0.1,71.98,32.5,39.48
PF-103475,2024-12-22,PulseFuel Mango Pump,Pump Formula,Mango,Website,Northeast,4,39.99,16.25,0.1,143.96,65.0,78.96
PF-103476,2025-10-31,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,Northeast,2,24.99,9.5,0.0,49.98,19.0,30.98
PF-103477,2024-01-06,PulseFuel Mango Pump,Pump Formula,Mango,Retail,Northeast,4,39.99,16.25,0.05,151.96,65.0,86.96
PF-103478,2025-08-30,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,Northeast,1,43.99,19.1,0.05,41.79,19.1,22.69
PF-103479,2024-02-19,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,Northeast,2,39.99,16.25,0.0,79.98,32.5,47.48
PF-103480,2024-04-30,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Retail,West,2,24.99,9.5,0.03,48.48,19.0,29.48
PF-103481,2025-04-22,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Northeast,5,38.99,15.9,0.0,194.95,79.5,115.45
PF-103482,2024-04-28,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Northeast,2,42.99,18.5,0.05,81.68,37.0,44.68
PF-103483,2024-02-12,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,South,3,42.99,18.5,0.1,116.07,55.5,60.57
PF-103484,2024-12-17,PulseFuel Mango Pump,Pump Formula,Mango,Retail,West,3,39.99,16.25,0.0,119.97,48.75,71.22
PF-103485,2024-07-21,PulseFuel Variety Sample Pack,Sample Pack,Variety,Amazon,Northeast,2,14.99,5.25,0.05,28.48,10.5,17.98
PF-103486,2025-08-08,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Northeast,4,42.99,18.5,0.0,171.96,74.0,97.96
PF-103487,2025-11-07,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,Midwest,6,42.99,18.5,0.05,245.04,111.0,134.04
PF-103488,2025-06-17,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,South,1,42.99,18.5,0.0,42.99,18.5,24.49
PF-103489,2024-04-02,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,Midwest,3,41.99,17.8,0.1,113.37,53.4,59.97
PF-103490,2025-06-21,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Northeast,4,42.99,18.5,0.1,154.76,74.0,80.76
PF-103491,2024-05-17,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Northeast,7,42.99,18.5,0.05,285.88,129.5,156.38
PF-103492,2025-12-18,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Retail,South,3,24.99,9.5,0.03,72.72,28.5,44.22
PF-103493,2024-03-08,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,Northeast,3,24.99,9.5,0.0,74.97,28.5,46.47
PF-103494,2025-11-13,PulseFuel Mango Pump,Pump Formula,Mango,Website,West,6,39.99,16.25,0.15,203.95,97.5,106.45
PF-103495,2024-01-18,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,South,3,38.99,15.9,0.05,111.12,47.7,63.42
PF-103496,2024-10-09,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,Midwest,5,42.99,18.5,0.05,204.2,92.5,111.7
PF-103497,2025-01-10,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,Northeast,5,43.99,19.1,0.0,219.95,95.5,124.45
PF-103498,2024-09-22,PulseFuel Variety Sample Pack,Sample Pack,Variety,Retail,West,7,14.99,5.25,0.0,104.93,36.75,68.18
PF-103499,2024-05-24,PulseFuel Variety Sample Pack,Sample Pack,Variety,Retail,South,1,14.99,5.25,0.03,14.54,5.25,9.29
PF-103500,2025-09-20,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,South,4,42.99,18.5,0.0,171.96,74.0,97.96
PF-103501,2024-06-19,PulseFuel Mango Pump,Pump Formula,Mango,Website,Midwest,2,39.99,16.25,0.0,79.98,32.5,47.48
PF-103502,2025-03-17,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,South,2,43.99,19.1,0.0,87.98,38.2,49.78
PF-103503,2024-05-09,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,West,4,24.99,9.5,0.0,99.96,38.0,61.96
PF-103504,2024-12-16,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,Northeast,3,41.99,17.8,0.05,119.67,53.4,66.27
PF-103505,2025-10-08,PulseFuel Mango Pump,Pump Formula,Mango,Website,Midwest,2,39.99,16.25,0.1,71.98,32.5,39.48
PF-103506,2024-02-03,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Midwest,3,41.99,17.8,0.15,107.07,53.4,53.67
PF-103507,2025-05-23,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,South,5,39.99,16.25,0.05,189.95,81.25,108.7
PF-103508,2024-11-11,PulseFuel Mango Pump,Pump Formula,Mango,Website,Midwest,3,39.99,16.25,0.1,107.97,48.75,59.22
PF-103509,2025-01-15,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,West,4,41.99,17.8,0.03,162.92,71.2,91.72
PF-103510,2025-05-06,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,West,6,24.99,9.5,0.15,127.45,57.0,70.45
PF-103511,2025-03-20,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Northeast,2,42.99,18.5,0.0,85.98,37.0,48.98
PF-103512,2025-06-10,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,West,1,42.99,18.5,0.15,36.54,18.5,18.04
PF-103513,2025-07-21,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,South,5,41.99,17.8,0.0,209.95,89.0,120.95
PF-103514,2025-05-15,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,Midwest,4,42.99,18.5,0.1,154.76,74.0,80.76
PF-103515,2024-04-09,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,South,6,24.99,9.5,0.0,149.94,57.0,92.94
PF-103516,2025-08-29,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,West,4,42.99,18.5,0.1,154.76,74.0,80.76
PF-103517,2024-03-03,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Northeast,8,43.99,19.1,0.15,299.13,152.8,146.33
PF-103518,2024-04-14,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Northeast,2,41.99,17.8,0.0,83.98,35.6,48.38
PF-103519,2024-02-18,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,West,5,24.99,9.5,0.1,112.45,47.5,64.95
PF-103520,2025-05-18,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,Northeast,2,41.99,17.8,0.05,79.78,35.6,44.18
PF-103521,2024-07-20,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,Northeast,4,42.99,18.5,0.1,154.76,74.0,80.76
PF-103522,2025-06-24,PulseFuel Mango Pump,Pump Formula,Mango,Website,Midwest,6,39.99,16.25,,215.95,97.5,118.45
PF-103523,2025-05-23,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Northeast,4,42.99,18.5,0.05,163.36,74.0,89.36
PF-103524,2025-11-18,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,Midwest,1,24.99,9.5,0.0,24.99,9.5,15.49
PF-103525,2025-03-26,PulseFuel Variety Sample Pack,Sample Pack,Variety,Retail,West,3,14.99,5.25,0.03,43.62,15.75,27.87
PF-103526,2024-06-01,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,South,4,42.99,18.5,0.0,171.96,74.0,97.96
PF-103527,2025-12-17,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,Northeast,1,24.99,9.5,0.1,22.49,9.5,12.99
PF-103528,2025-02-16,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,West,2,43.99,19.1,0.0,87.98,38.2,49.78
PF-103529,2024-03-10,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Midwest,4,38.99,15.9,0.15,132.57,63.6,68.97
PF-103530,2024-05-07,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,Midwest,1,24.99,9.5,0.1,22.49,9.5,12.99
PF-103531,2025-08-22,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,Midwest,2,41.99,17.8,0.1,75.58,35.6,39.98
PF-103532,2025-07-30,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,Midwest,2,38.99,15.9,0.03,75.64,31.8,43.84
PF-103533,2025-08-10,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,West,3,42.99,18.5,0.0,128.97,55.5,73.47
PF-103534,2024-11-20,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Midwest,1,38.99,15.9,0.0,38.99,15.9,23.09
PF-103535,2025-08-26,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,West,1,41.99,17.8,0.03,40.73,17.8,22.93
PF-103536,2025-09-12,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Northeast,1,43.99,19.1,0.0,43.99,19.1,24.89
PF-103537,2024-07-22,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Northeast,5,43.99,19.1,0.15,186.96,95.5,91.46
PF-103538,2025-01-26,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,Northeast,5,39.99,16.25,0.05,189.95,81.25,108.7
PF-103539,2024-04-11,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,West,1,42.99,18.5,0.15,36.54,18.5,18.04
PF-103540,2025-05-06,PulseFuel Mango Pump,Pump Formula,Mango,Website,West,4,39.99,16.25,0.1,143.96,65.0,78.96
PF-103541,2025-03-23,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,West,4,42.99,18.5,0.1,154.76,74.0,80.76
PF-103542,2025-08-28,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,West,6,39.99,16.25,0.1,215.95,97.5,118.45
PF-103543,2025-04-01,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,West,4,24.99,9.5,0.1,89.96,38.0,51.96
PF-103544,2024-06-18,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Retail,West,2,24.99,9.5,0.0,49.98,19.0,30.98
PF-103545,2024-01-27,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,South,5,41.99,17.8,0.05,199.45,89.0,110.45
PF-103546,2024-04-18,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Northeast,3,42.99,18.5,0.0,128.97,55.5,73.47
PF-103547,2025-10-07,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,Northeast,1,24.99,9.5,0.1,22.49,9.5,12.99
PF-103548,2024-03-26,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,West,3,41.99,17.8,0.1,113.37,53.4,59.97
PF-103549,2025-06-09,PulseFuel Mango Pump,Pump Formula,Mango,Retail,West,6,39.99,16.25,0.03,232.74,97.5,135.24
PF-103550,2024-05-30,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,South,5,24.99,9.5,0.0,124.95,47.5,77.45
PF-103551,2025-07-04,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,South,4,43.99,19.1,0.1,158.36,76.4,81.96
PF-103552,2025-06-04,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,Northeast,5,42.99,18.5,0.05,204.2,92.5,111.7
PF-103553,2025-02-12,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,Northeast,4,24.99,9.5,0.0,99.96,38.0,61.96
PF-103554,2025-04-07,PulseFuel Variety Sample Pack,Sample Pack,Variety,Retail,South,2,14.99,5.25,0.05,28.48,10.5,17.98
PF-103555,2024-08-26,PulseFuel Mango Pump,Pump Formula,Mango,Website,South,2,39.99,16.25,0.15,67.98,32.5,35.48
PF-103556,2024-01-12,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Northeast,8,43.99,19.1,0.0,351.92,152.8,199.12
PF-103557,2025-03-04,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Northeast,3,43.99,19.1,0.05,125.37,57.3,68.07
PF-103558,2024-07-12,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Midwest,6,43.99,19.1,0.0,263.94,114.6,149.34
PF-103559,2025-10-25,PulseFuel Mango Pump,Pump Formula,Mango,Retail,South,5,39.99,16.25,0.03,193.95,81.25,112.7
PF-103560,2025-11-21,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,Northeast,3,24.99,9.5,0.15,63.72,28.5,35.22
PF-103561,2025-07-27,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,Midwest,4,24.99,9.5,0.15,84.97,38.0,46.97
PF-103562,2025-08-15,PulseFuel Variety Sample Pack,Sample Pack,Variety,Amazon,West,4,14.99,5.25,0.1,53.96,21.0,32.96
PF-103563,2025-10-12,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,South,5,42.99,18.5,0.0,214.95,92.5,122.45
PF-103564,2024-09-21,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,Midwest,2,24.99,9.5,0.0,49.98,19.0,30.98
PF-103565,2024-12-29,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Midwest,3,43.99,19.1,0.05,125.37,57.3,68.07
PF-103566,2024-06-30,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,West,2,43.99,19.1,0.1,79.18,38.2,40.98
PF-103567,2025-07-25,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,South,8,41.99,17.8,0.05,319.12,142.4,176.72
PF-103568,2025-08-17,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,Midwest,3,38.99,15.9,0.03,113.46,47.7,65.76
PF-103569,2024-07-05,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Midwest,4,41.99,17.8,0.15,142.77,71.2,71.57
PF-103570,2025-12-19,PulseFuel Mango Pump,Pump Formula,Mango,Retail,South,2,39.99,16.25,0.05,75.98,32.5,43.48
PF-103571,2024-09-11,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,South,5,38.99,15.9,0.03,189.1,79.5,109.6
PF-103572,2025-04-08,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,South,3,43.99,19.1,0.05,125.37,57.3,68.07
PF-103573,2025-07-28,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Northeast,5,41.99,17.8,0.1,188.96,89.0,99.96
PF-103574,2025-08-16,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,South,2,38.99,15.9,0.05,74.08,31.8,42.28
PF-103575,2025-07-13,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,Midwest,6,42.99,18.5,0.0,257.94,111.0,146.94
PF-103576,2024-09-29,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,South,5,43.99,19.1,0.1,197.96,95.5,102.46
PF-103577,2024-02-12,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,South,1,24.99,9.5,0.15,21.24,9.5,11.74
PF-103578,2024-06-03,PulseFuel Variety Sample Pack,Sample Pack,Variety,Amazon,South,11,14.99,5.25,0.1,148.4,57.75,90.65
PF-103579,2024-03-10,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,Northeast,4,43.99,19.1,0.05,167.16,76.4,90.76
PF-103580,2024-03-16,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,Midwest,3,41.99,17.8,0.05,119.67,53.4,66.27
PF-103581,2024-09-11,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,Midwest,4,41.99,17.8,0.0,167.96,71.2,96.76
PF-103582,2024-07-28,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Northeast,1,38.99,15.9,0.15,33.14,15.9,17.24
PF-103583,2024-01-01,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,Northeast,4,41.99,17.8,0.03,162.92,71.2,91.72
PF-103584,2024-11-24,PulseFuel Mango Pump,Pump Formula,Mango,Website,South,3,39.99,16.25,0.0,119.97,48.75,71.22
PF-103585,2024-06-18,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,West,2,41.99,17.8,0.03,81.46,35.6,45.86
PF-103586,2024-05-28,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,South,5,41.99,17.8,0.1,188.96,89.0,99.96
PF-103587,2024-02-02,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,South,3,24.99,9.5,0.1,67.47,28.5,38.97
PF-103588,2025-03-02,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,West,3,43.99,19.1,0.15,112.17,57.3,54.87
PF-103589,2024-03-07,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,South,3,38.99,15.9,0.0,116.97,47.7,69.27
PF-103590,2025-07-13,PulseFuel Mango Pump,Pump Formula,Mango,Retail,Northeast,5,39.99,16.25,0.03,193.95,81.25,112.7
PF-103591,2025-04-17,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,South,4,24.99,9.5,0.15,84.97,38.0,46.97
PF-103592,2024-10-04,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Retail,Northeast,4,43.99,19.1,0.0,175.96,76.4,99.56
PF-103593,2024-11-30,PulseFuel Mango Pump,Pump Formula,Mango,Retail,Midwest,2,39.99,16.25,0.03,77.58,32.5,45.08
PF-103594,2025-07-13,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,Midwest,4,43.99,19.1,0.0,175.96,76.4,99.56
PF-103595,2025-12-16,PulseFuel Variety Sample Pack,Sample Pack,Variety,Website,Midwest,4,14.99,5.25,0.15,50.97,21.0,29.97
PF-103596,2024-11-15,PulseFuel Variety Sample Pack,Sample Pack,Variety,Website,South,1,14.99,5.25,0.0,14.99,5.25,9.74
PF-103597,2024-12-01,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,South,4,41.99,17.8,0.0,167.96,71.2,96.76
PF-103598,2024-04-23,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Midwest,2,42.99,18.5,0.05,81.68,37.0,44.68
PF-103599,2024-02-29,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,West,2,24.99,9.5,0.0,49.98,19.0,30.98
PF-103600,2025-12-14,PulseFuel Variety Sample Pack,Sample Pack,Variety,Retail,Northeast,1,14.99,5.25,0.0,14.99,5.25,9.74
